id	youth_dev	age	gender	parent_att	cohort	year
24342	24	17	1	32	7	1976
24342	30	18	1	32	7	1977
24342	24	19	1	32	7	1978
24342	24	21	1	32	7	1980
24362	36	11	1	29	1	1976
24362	36	12	1	29	1	1977
24362	29	13	1	29	1	1978
24362	36	15	1	29	1	1980
24392	34	13	2	30	3	1976
24392	35	14	2	30	3	1977
24392	32	15	2	30	3	1978
24392	32	17	2	30	3	1980
24393	27	15	2	32	5	1976
24393	35	16	2	32	5	1977
24393	34	17	2	32	5	1978
24393	34	19	2	32	5	1980
24394	35	11	1	34	1	1976
24394	36	12	1	34	1	1977
24394	32	13	1	34	1	1978
24394	31	15	1	34	1	1980
24412	36	11	1	35	1	1976
24412	34	12	1	35	1	1977
24412	29	13	1	35	1	1978
24412	24	15	1	35	1	1980
24413	35	12	2	35	2	1976
24413	36	13	2	35	2	1977
24413	31	14	2	35	2	1978
24413	26	16	2	35	2	1980
24414	25	15	2	35	5	1976
24414	22	16	2	35	5	1977
24414	28	17	2	35	5	1978
24414	28	19	2	35	5	1980
24492	33	12	2	33	2	1976
24492	35	13	2	33	2	1977
24492	29	14	2	33	2	1978
24492	30	16	2	33	2	1980
24493	32	14	1	33	4	1976
24493	32	15	1	33	4	1977
24493	28	16	1	33	4	1978
24493	24	18	1	33	4	1980
24494	17	15	1	33	5	1976
24494	27	16	1	33	5	1977
24494	19	17	1	33	5	1978
24522	34	16	1	33	6	1976
24522	36	17	1	33	6	1977
24522	29	18	1	33	6	1978
24522	26	20	1	33	6	1980
24532	32	15	2	29	5	1976
24533	32	13	2	29	3	1976
24552	33	13	2	35	3	1976
24552	32	14	2	35	3	1977
24552	26	15	2	35	3	1978
24552	27	17	2	35	3	1980
24553	34	16	2	34	6	1976
24553	26	17	2	34	6	1977
24553	34	18	2	34	6	1978
24553	36	20	2	34	6	1980
24562	26	16	1	34	6	1976
24562	18	18	1	34	6	1978
24592	28	13	2	33	3	1976
24592	32	14	2	33	3	1977
24592	29	15	2	33	3	1978
24592	31	17	2	33	3	1980
24602	31	17	1	30	7	1976
24602	26	19	1	30	7	1978
24652	36	12	1	34	2	1976
24722	32	13	1	33	3	1976
24722	30	14	1	33	3	1977
24722	24	15	1	33	3	1978
24722	27	17	1	33	3	1980
24732	33	12	1	28	2	1976
24732	36	13	1	28	2	1977
24732	33	14	1	28	2	1978
24732	27	16	1	28	2	1980
24782	34	11	2	34	1	1976
24782	33	12	2	34	1	1977
24782	33	13	2	34	1	1978
24782	30	15	2	34	1	1980
24792	34	14	1	34	4	1976
24792	36	15	1	34	4	1977
24792	36	16	1	34	4	1978
24792	29	18	1	34	4	1980
24793	34	17	1	34	7	1976
24793	32	18	1	34	7	1977
24793	28	19	1	34	7	1978
24793	25	21	1	34	7	1980
24822	30	13	2	31	3	1976
24822	34	14	2	31	3	1977
24822	32	15	2	31	3	1978
24822	29	17	2	31	3	1980
24823	36	11	1	30	1	1976
24823	34	12	1	30	1	1977
24823	34	13	1	30	1	1978
24823	33	15	1	30	1	1980
24842	31	16	2	28	6	1976
24842	30	17	2	28	6	1977
24842	32	18	2	28	6	1978
24842	32	20	2	28	6	1980
24882	31	15	2	33	5	1976
24882	29	16	2	33	5	1977
24882	30	17	2	33	5	1978
24883	27	13	1	32	3	1976
24883	28	14	1	32	3	1977
24883	29	15	1	32	3	1978
24883	25	17	1	32	3	1980
24922	29	17	2	35	7	1976
24922	36	18	2	35	7	1977
24922	36	19	2	35	7	1978
24922	36	21	2	35	7	1980
24923	33	13	2	35	3	1976
24923	35	14	2	35	3	1977
24923	35	15	2	35	3	1978
24923	33	17	2	35	3	1980
25092	34	16	1	35	6	1976
25092	27	17	1	35	6	1977
25092	29	18	1	35	6	1978
25092	36	20	1	35	6	1980
25093	34	15	1	35	5	1976
25093	36	16	1	35	5	1977
25093	36	17	1	35	5	1978
25093	36	19	1	35	5	1980
25162	36	11	1	35	1	1976
25162	34	12	1	35	1	1977
25162	34	13	1	35	1	1978
25162	33	15	1	35	1	1980
25163	34	13	1	35	3	1976
25163	24	14	1	35	3	1977
25163	31	15	1	35	3	1978
25163	30	17	1	35	3	1980
25202	28	12	1	35	2	1976
25202	23	13	1	35	2	1977
25202	18	14	1	35	2	1978
25202	23	16	1	35	2	1980
25203	24	16	1	34	6	1976
25203	25	17	1	34	6	1977
25203	24	18	1	34	6	1978
25203	26	20	1	34	6	1980
25212	35	13	2	34	3	1976
25212	36	14	2	34	3	1977
25212	36	15	2	34	3	1978
25212	36	17	2	34	3	1980
25213	30	16	1	34	6	1976
25213	29	17	1	34	6	1977
25213	29	18	1	34	6	1978
25213	32	20	1	34	6	1980
25342	36	11	1	35	1	1976
25342	36	12	1	35	1	1977
25342	34	13	1	35	1	1978
25342	34	15	1	35	1	1980
25352	36	12	2	35	2	1976
25352	34	13	2	35	2	1977
25352	32	14	2	35	2	1978
25352	33	16	2	35	2	1980
25353	36	15	1	35	5	1976
25353	31	16	1	35	5	1977
25353	32	17	1	35	5	1978
25353	27	19	1	35	5	1980
25392	36	15	2	35	5	1976
25392	34	16	2	35	5	1977
25392	25	17	2	35	5	1978
25392	22	19	2	35	5	1980
25393	36	11	2	35	1	1976
25393	35	12	2	35	1	1977
25393	35	13	2	35	1	1978
25393	36	15	2	35	1	1980
25462	27	15	1	29	5	1976
25462	25	16	1	29	5	1977
25462	23	17	1	29	5	1978
25462	28	19	1	29	5	1980
25472	36	11	1	34	1	1976
25472	36	12	1	34	1	1977
25472	36	13	1	34	1	1978
25472	32	15	1	34	1	1980
25552	36	12	2	34	2	1976
25552	34	13	2	34	2	1977
25552	29	14	2	34	2	1978
25552	29	16	2	34	2	1980
25712	36	11	2	28	1	1976
25712	32	12	2	28	1	1977
25712	34	13	2	28	1	1978
25712	32	15	2	28	1	1980
25742	28	15	1	32	5	1976
25742	27	16	1	32	5	1977
25742	26	17	1	32	5	1978
25742	28	19	1	32	5	1980
25772	30	16	1	35	6	1976
25772	26	17	1	35	6	1977
25772	26	18	1	35	6	1978
25772	20	20	1	35	6	1980
25773	30	15	1	33	5	1976
25773	29	16	1	33	5	1977
25773	23	17	1	33	5	1978
25802	33	17	2	31	7	1976
25802	32	18	2	31	7	1977
25802	31	19	2	31	7	1978
25852	36	11	2	35	1	1976
25852	36	13	2	35	1	1978
25852	36	15	2	35	1	1980
25932	34	14	1	33	4	1976
25932	23	15	1	33	4	1977
25932	28	16	1	33	4	1978
25932	24	18	1	33	4	1980
26072	29	14	1	33	4	1976
26072	35	15	1	33	4	1977
26072	28	16	1	33	4	1978
26072	24	18	1	33	4	1980
26073	29	14	1	33	4	1976
26073	34	15	1	33	4	1977
26073	30	16	1	33	4	1978
26073	29	18	1	33	4	1980
26074	33	13	2	33	3	1976
26074	33	14	2	33	3	1977
26074	32	15	2	33	3	1978
26074	36	17	2	33	3	1980
26132	35	16	1	35	6	1976
26132	36	17	1	35	6	1977
26132	35	18	1	35	6	1978
26132	33	20	1	35	6	1980
26142	32	17	2	33	7	1976
26142	30	18	2	33	7	1977
26142	31	19	2	33	7	1978
26142	30	21	2	33	7	1980
26143	26	15	1	34	5	1976
26143	30	16	1	34	5	1977
26143	29	17	1	34	5	1978
26143	29	19	1	34	5	1980
26172	30	16	1	32	6	1976
26172	30	17	1	32	6	1977
26172	29	18	1	32	6	1978
26172	33	20	1	32	6	1980
26302	34	16	2	33	6	1976
26302	31	17	2	33	6	1977
26302	32	18	2	33	6	1978
26302	27	20	2	33	6	1980
26342	33	13	2	31	3	1976
26342	36	14	2	31	3	1977
26342	35	15	2	31	3	1978
26342	34	17	2	31	3	1980
26372	29	16	2	35	6	1976
26372	31	17	2	35	6	1977
26382	32	14	1	33	4	1976
26382	31	15	1	33	4	1977
26382	32	16	1	33	4	1978
26382	26	18	1	33	4	1980
26383	33	12	2	32	2	1976
26383	30	13	2	32	2	1977
26383	21	14	2	32	2	1978
26383	23	16	2	32	2	1980
26392	34	15	1	33	5	1976
26392	35	16	1	33	5	1977
26392	34	17	1	33	5	1978
26392	33	19	1	33	5	1980
26393	31	13	1	35	3	1976
26393	33	14	1	35	3	1977
26393	32	15	1	35	3	1978
26393	31	17	1	35	3	1980
26394	36	11	2	35	1	1976
26394	35	12	2	35	1	1977
26394	28	13	2	35	1	1978
26394	34	15	2	35	1	1980
26402	27	15	1	32	5	1976
26402	36	16	1	32	5	1977
26403	30	13	1	34	3	1976
26403	33	14	1	34	3	1977
26404	36	11	1	34	1	1976
26404	33	12	1	34	1	1977
26412	29	17	1	34	7	1976
26412	30	19	1	34	7	1978
26413	36	11	1	35	1	1976
26413	27	12	1	35	1	1977
26413	35	13	1	35	1	1978
26413	29	15	1	35	1	1980
26433	36	13	2	31	3	1976
26433	34	14	2	31	3	1977
26433	34	15	2	31	3	1978
26433	36	17	2	31	3	1980
26434	28	14	2	28	4	1976
26434	28	15	2	28	4	1977
26434	32	16	2	28	4	1978
26434	27	18	2	28	4	1980
26482	25	15	1	33	5	1976
26482	24	16	1	33	5	1977
26482	25	17	1	33	5	1978
26482	32	19	1	33	5	1980
26483	35	13	2	35	3	1976
26483	34	14	2	35	3	1977
26483	32	15	2	35	3	1978
26483	27	17	2	35	3	1980
26484	36	12	2	35	2	1976
26484	32	13	2	35	2	1977
26484	36	14	2	35	2	1978
26484	36	16	2	35	2	1980
26662	28	14	1	28	4	1976
26662	17	15	1	28	4	1977
26662	25	16	1	28	4	1978
26662	28	18	1	28	4	1980
26663	32	16	1	28	6	1976
26663	27	17	1	28	6	1977
26663	31	18	1	28	6	1978
26663	25	20	1	28	6	1980
26712	33	13	1	34	3	1976
26712	28	14	1	34	3	1977
26712	29	15	1	34	3	1978
26712	29	17	1	34	3	1980
26722	27	11	1	34	1	1976
26722	30	12	1	34	1	1977
26722	36	13	1	34	1	1978
26722	34	15	1	34	1	1980
26723	27	12	1	34	2	1976
26723	32	13	1	34	2	1977
26723	30	14	1	34	2	1978
26723	32	16	1	34	2	1980
26772	29	13	1	28	3	1976
26772	30	14	1	28	3	1977
26772	24	15	1	28	3	1978
26772	31	17	1	28	3	1980
26802	34	11	1	34	1	1976
26802	35	12	1	34	1	1977
26802	34	13	1	34	1	1978
26802	31	15	1	34	1	1980
26852	29	15	1	35	5	1976
26852	31	16	1	35	5	1977
26852	24	17	1	35	5	1978
26852	22	19	1	35	5	1980
27002	34	12	2	33	2	1976
27002	35	13	2	33	2	1977
27002	34	14	2	33	2	1978
27002	34	16	2	33	2	1980
27022	27	17	1	35	7	1976
27022	29	18	1	35	7	1977
27022	26	19	1	35	7	1978
27022	33	21	1	35	7	1980
27023	26	17	2	35	7	1976
27023	26	18	2	35	7	1977
27023	28	19	2	35	7	1978
27152	27	14	1	28	4	1976
27152	25	15	1	28	4	1977
27152	27	16	1	28	4	1978
27153	32	12	1	28	2	1976
27153	32	13	1	28	2	1977
27153	32	14	1	28	2	1978
27242	26	17	1	35	7	1976
27242	27	18	1	35	7	1977
27242	31	19	1	35	7	1978
27242	25	21	1	35	7	1980
27342	33	11	1	33	1	1976
27342	34	12	1	33	1	1977
27342	35	13	1	33	1	1978
27342	27	15	1	33	1	1980
27352	28	13	2	35	3	1976
27352	28	14	2	35	3	1977
27352	32	15	2	35	3	1978
27352	31	17	2	35	3	1980
27362	34	17	2	32	7	1976
27362	29	18	2	32	7	1977
27362	30	19	2	32	7	1978
27372	36	13	1	34	3	1976
27372	31	14	1	34	3	1977
27372	35	15	1	34	3	1978
27372	27	17	1	34	3	1980
27373	30	16	1	26	6	1976
27373	29	17	1	26	6	1977
27373	23	18	1	26	6	1978
27382	29	16	1	31	6	1976
27382	23	17	1	31	6	1977
27382	22	18	1	31	6	1978
27383	29	17	1	33	7	1976
27383	23	18	1	33	7	1977
27383	23	19	1	33	7	1978
27383	24	21	1	33	7	1980
27392	33	11	1	34	1	1976
27392	33	12	1	34	1	1977
27392	33	13	1	34	1	1978
27392	29	15	1	34	1	1980
27422	35	16	2	32	6	1976
27422	28	17	2	32	6	1977
27422	28	18	2	32	6	1978
27422	30	20	2	32	6	1980
27442	35	16	2	33	6	1976
27442	35	17	2	33	6	1977
27442	34	18	2	33	6	1978
27442	34	20	2	33	6	1980
27443	33	13	1	34	3	1976
27443	33	14	1	34	3	1977
27443	31	15	1	34	3	1978
27443	33	17	1	34	3	1980
27462	36	15	2	34	5	1976
27462	35	16	2	34	5	1977
27462	35	17	2	34	5	1978
27462	36	19	2	34	5	1980
27463	35	17	2	35	7	1976
27463	31	18	2	35	7	1977
27463	33	19	2	35	7	1978
27463	33	21	2	35	7	1980
27712	31	13	1	35	3	1976
27712	27	14	1	35	3	1977
27712	29	15	1	35	3	1978
27712	25	17	1	35	3	1980
27802	35	17	1	33	7	1976
27802	34	18	1	33	7	1977
27803	34	15	1	35	5	1976
27803	26	16	1	35	5	1977
27803	24	17	1	35	5	1978
27803	34	19	1	35	5	1980
27804	34	14	1	35	4	1976
27804	30	15	1	35	4	1977
27804	33	16	1	35	4	1978
27805	36	13	1	35	3	1976
27805	34	14	1	35	3	1977
27805	36	15	1	35	3	1978
27806	30	12	2	35	2	1976
27806	33	13	2	35	2	1977
27806	33	14	2	35	2	1978
27807	36	12	1	35	2	1976
27807	35	13	1	35	2	1977
27807	33	14	1	35	2	1978
27807	30	16	1	35	2	1980
27842	33	17	1	35	7	1976
27842	33	18	1	35	7	1977
27842	32	19	1	35	7	1978
27882	34	14	1	28	4	1976
27882	27	15	1	28	4	1977
27882	32	16	1	28	4	1978
27882	36	18	1	28	4	1980
27912	32	12	1	29	2	1976
27912	31	13	1	29	2	1977
27912	28	14	1	29	2	1978
27912	28	16	1	29	2	1980
27913	26	13	1	35	3	1976
27913	32	14	1	35	3	1977
27913	30	15	1	35	3	1978
27913	25	17	1	35	3	1980
27932	33	11	2	30	1	1976
27932	33	12	2	30	1	1977
27932	34	13	2	30	1	1978
27932	34	15	2	30	1	1980
27933	34	12	2	30	2	1976
27933	31	13	2	30	2	1977
27933	28	14	2	30	2	1978
27933	31	16	2	30	2	1980
27934	35	14	2	31	4	1976
27934	35	15	2	31	4	1977
27934	18	16	2	31	4	1978
27934	36	18	2	31	4	1980
27972	35	13	1	35	3	1976
27972	34	14	1	35	3	1977
27972	36	15	1	35	3	1978
27972	33	17	1	35	3	1980
28082	31	13	1	33	3	1976
28082	34	14	1	33	3	1977
28082	26	15	1	33	3	1978
28082	26	17	1	33	3	1980
28083	34	11	2	34	1	1976
28083	35	12	2	34	1	1977
28083	34	13	2	34	1	1978
28083	31	15	2	34	1	1980
28102	34	12	1	34	2	1976
28102	36	13	1	34	2	1977
28102	33	14	1	34	2	1978
28102	20	16	1	34	2	1980
28103	31	17	2	35	7	1976
28103	31	18	2	35	7	1977
28103	31	19	2	35	7	1978
28192	32	11	2	34	1	1976
28192	36	12	2	34	1	1977
28192	34	13	2	34	1	1978
28192	31	15	2	34	1	1980
28392	31	14	2	34	4	1976
28392	29	15	2	34	4	1977
28392	26	16	2	34	4	1978
28392	29	18	2	34	4	1980
28442	27	13	1	29	3	1976
28442	27	14	1	29	3	1977
28442	25	15	1	29	3	1978
28442	17	17	1	29	3	1980
28482	30	16	1	30	6	1976
28482	28	17	1	30	6	1977
28482	26	18	1	30	6	1978
28482	30	20	1	30	6	1980
28483	18	14	1	30	4	1976
28483	18	15	1	30	4	1977
28483	34	16	1	30	4	1978
28483	34	18	1	30	4	1980
28782	36	13	1	28	3	1976
28782	36	14	1	28	3	1977
28782	36	15	1	28	3	1978
28782	36	17	1	28	3	1980
28842	34	15	2	32	5	1976
28842	32	16	2	32	5	1977
28842	31	17	2	32	5	1978
28842	33	19	2	32	5	1980
28862	34	11	1	31	1	1976
28862	32	12	1	31	1	1977
28862	33	13	1	31	1	1978
28862	33	15	1	31	1	1980
28912	30	11	1	35	1	1976
28912	33	12	1	35	1	1977
28912	30	13	1	35	1	1978
28912	30	15	1	35	1	1980
28913	26	13	2	35	3	1976
28913	32	14	2	35	3	1977
28913	29	15	2	35	3	1978
28913	29	17	2	35	3	1980
28914	29	14	2	35	4	1976
28914	29	15	2	35	4	1977
28914	29	16	2	35	4	1978
28914	27	18	2	35	4	1980
28962	27	13	1	33	3	1976
28962	28	14	1	33	3	1977
28962	30	15	1	33	3	1978
28962	34	17	1	33	3	1980
29042	34	15	1	31	5	1976
29062	32	14	2	35	4	1976
29062	30	15	2	35	4	1977
29062	34	16	2	35	4	1978
29062	32	18	2	35	4	1980
29112	18	16	1	34	6	1976
29112	20	17	1	34	6	1977
29112	19	18	1	34	6	1978
29112	21	20	1	34	6	1980
29122	33	13	1	32	3	1976
29122	24	14	1	32	3	1977
29122	24	15	1	32	3	1978
29122	22	17	1	32	3	1980
29172	33	13	2	35	3	1976
29172	32	14	2	35	3	1977
29172	30	15	2	35	3	1978
29172	34	17	2	35	3	1980
29222	35	12	1	35	2	1976
29222	36	13	1	35	2	1977
29222	36	16	1	35	2	1980
29262	34	14	1	35	4	1976
29262	32	15	1	35	4	1977
29262	32	16	1	35	4	1978
29262	28	18	1	35	4	1980
29263	34	15	2	35	5	1976
29263	35	16	2	35	5	1977
29263	34	17	2	35	5	1978
29263	30	19	2	35	5	1980
29342	34	13	2	35	3	1976
29342	36	14	2	35	3	1977
29342	36	15	2	35	3	1978
29342	34	17	2	35	3	1980
29343	34	17	1	35	7	1976
29343	36	18	1	35	7	1977
29343	32	19	1	35	7	1978
29343	36	21	1	35	7	1980
29372	20	17	1	33	7	1976
29372	21	18	1	33	7	1977
29372	24	19	1	33	7	1978
29372	28	21	1	33	7	1980
29373	36	12	2	35	2	1976
29373	36	13	2	35	2	1977
29373	30	14	2	35	2	1978
29373	33	16	2	35	2	1980
29374	35	15	1	35	5	1976
29374	28	16	1	35	5	1977
29374	29	17	1	35	5	1978
29374	21	19	1	35	5	1980
29422	36	12	2	35	2	1976
29422	34	13	2	35	2	1977
29422	32	14	2	35	2	1978
29422	33	16	2	35	2	1980
29472	22	16	1	35	6	1976
29472	27	17	1	35	6	1977
29472	22	18	1	35	6	1978
29472	27	20	1	35	6	1980
29532	30	15	2	34	5	1976
29532	29	16	2	34	5	1977
29532	31	17	2	34	5	1978
29532	31	19	2	34	5	1980
29533	34	12	1	34	2	1976
29533	30	13	1	34	2	1977
29533	36	14	1	34	2	1978
29533	35	16	1	34	2	1980
29534	29	13	2	35	3	1976
29534	31	14	2	35	3	1977
29534	33	15	2	35	3	1978
29534	33	17	2	35	3	1980
29592	33	16	2	35	6	1976
29592	30	17	2	35	6	1977
29592	27	18	2	35	6	1978
29592	25	20	2	35	6	1980
29593	30	14	2	35	4	1976
29593	33	15	2	35	4	1977
29593	29	16	2	35	4	1978
29593	30	18	2	35	4	1980
29752	36	17	2	35	7	1976
29752	36	18	2	35	7	1977
29752	36	19	2	35	7	1978
29752	36	21	2	35	7	1980
29753	34	16	1	35	6	1976
29753	30	17	1	35	6	1977
29753	33	18	1	35	6	1978
29753	34	20	1	35	6	1980
29772	35	12	1	34	2	1976
29772	31	13	1	34	2	1977
29772	24	14	1	34	2	1978
29772	30	16	1	34	2	1980
29773	31	13	1	34	3	1976
29773	31	14	1	34	3	1977
29773	28	15	1	34	3	1978
29773	31	17	1	34	3	1980
29922	31	16	2	34	6	1976
29922	30	17	2	34	6	1977
29922	25	18	2	34	6	1978
29922	27	20	2	34	6	1980
29952	32	17	2	33	7	1976
29952	32	18	2	33	7	1977
29952	30	19	2	33	7	1978
29952	36	21	2	33	7	1980
29982	34	11	1	33	1	1976
29982	34	12	1	33	1	1977
29982	35	13	1	33	1	1978
29982	36	15	1	33	1	1980
29992	29	16	2	33	6	1976
29992	27	17	2	33	6	1977
29992	25	18	2	33	6	1978
29992	32	20	2	33	6	1980
40082	36	11	2	35	1	1976
40082	36	12	2	35	1	1977
40082	36	13	2	35	1	1978
40082	34	15	2	35	1	1980
40083	31	13	2	35	3	1976
40083	30	14	2	35	3	1977
40083	30	15	2	35	3	1978
40083	31	17	2	35	3	1980
40084	34	16	2	35	6	1976
40084	35	17	2	35	6	1977
40084	31	18	2	35	6	1978
40472	30	12	1	30	2	1976
40472	29	13	1	30	2	1977
40472	31	14	1	30	2	1978
40472	28	16	1	30	2	1980
40772	33	12	2	34	2	1976
40772	25	13	2	34	2	1977
40772	29	14	2	34	2	1978
40772	31	16	2	34	2	1980
40773	31	12	2	34	2	1976
40773	25	13	2	34	2	1977
40773	34	14	2	34	2	1978
40773	31	16	2	34	2	1980
40812	35	14	2	34	4	1976
40812	34	15	2	34	4	1977
40812	36	16	2	34	4	1978
40812	36	18	2	34	4	1980
40832	29	16	1	34	6	1976
40832	26	17	1	34	6	1977
40832	29	18	1	34	6	1978
40832	28	20	1	34	6	1980
40833	29	16	1	34	6	1976
40833	30	17	1	34	6	1977
40833	31	18	1	34	6	1978
40833	27	20	1	34	6	1980
40834	32	11	2	35	1	1976
40834	30	12	2	35	1	1977
40834	33	13	2	35	1	1978
40872	33	12	2	35	2	1976
40872	32	13	2	35	2	1977
40872	29	14	2	35	2	1978
40872	30	16	2	35	2	1980
40873	25	15	1	32	5	1976
40873	27	16	1	32	5	1977
40873	29	17	1	32	5	1978
40873	25	19	1	32	5	1980
40874	26	17	1	33	7	1976
40874	24	18	1	33	7	1977
40874	23	19	1	33	7	1978
40874	25	21	1	33	7	1980
40982	29	13	2	33	3	1976
40982	25	14	2	33	3	1977
40982	24	15	2	33	3	1978
40982	24	17	2	33	3	1980
40983	18	15	1	31	5	1976
40983	23	16	1	31	5	1977
40983	23	17	1	31	5	1978
40983	21	19	1	31	5	1980
40984	27	16	2	34	6	1976
40984	24	17	2	34	6	1977
40984	26	18	2	34	6	1978
40984	24	20	2	34	6	1980
40985	28	17	2	35	7	1976
40985	28	18	2	35	7	1977
40985	25	19	2	35	7	1978
40985	29	21	2	35	7	1980
40992	34	11	2	35	1	1976
40992	33	12	2	35	1	1977
40992	33	13	2	35	1	1978
40992	30	15	2	35	1	1980
41012	32	13	1	31	3	1976
41012	25	14	1	31	3	1977
41272	33	12	1	33	2	1976
41272	29	13	1	33	2	1977
41272	31	14	1	33	2	1978
41272	24	16	1	33	2	1980
41273	28	13	1	28	3	1976
41273	30	14	1	28	3	1977
41273	29	15	1	28	3	1978
41273	29	17	1	28	3	1980
41274	24	14	1	32	4	1976
41274	26	16	1	32	4	1978
41352	33	14	1	29	4	1976
41352	32	15	1	29	4	1977
41352	36	16	1	29	4	1978
41352	33	18	1	29	4	1980
41452	26	15	2	32	5	1976
41452	29	16	2	32	5	1977
41452	27	17	2	32	5	1978
41452	28	19	2	32	5	1980
41453	29	12	2	34	2	1976
41453	29	13	2	34	2	1977
41453	29	14	2	34	2	1978
41453	26	16	2	34	2	1980
41492	27	13	2	34	3	1976
41492	20	14	2	34	3	1977
41492	19	15	2	34	3	1978
41492	26	17	2	34	3	1980
41493	26	17	2	32	7	1976
41493	25	18	2	32	7	1977
41493	26	19	2	32	7	1978
41493	28	21	2	32	7	1980
41552	36	11	1	33	1	1976
41552	34	12	1	33	1	1977
41552	29	13	1	33	1	1978
41553	31	14	1	32	4	1976
41553	27	15	1	32	4	1977
41553	23	16	1	32	4	1978
41553	32	18	1	32	4	1980
41572	35	12	1	32	2	1976
41572	33	13	1	32	2	1977
41572	35	14	1	32	2	1978
41572	25	16	1	32	2	1980
41622	26	16	1	33	6	1976
41622	29	17	1	33	6	1977
41622	23	18	1	33	6	1978
41622	28	20	1	33	6	1980
41702	33	13	1	33	3	1976
41702	31	14	1	33	3	1977
41702	33	15	1	33	3	1978
41702	27	17	1	33	3	1980
41712	31	12	2	33	2	1976
41712	30	13	2	33	2	1977
41712	20	14	2	33	2	1978
41713	28	15	1	31	5	1976
41713	24	16	1	31	5	1977
41713	25	17	1	31	5	1978
41732	35	11	1	32	1	1976
41732	34	12	1	32	1	1977
41732	28	13	1	32	1	1978
41732	25	15	1	32	1	1980
41733	28	13	2	35	3	1976
41733	36	14	2	35	3	1977
41733	32	15	2	35	3	1978
41733	36	17	2	35	3	1980
41782	34	11	2	32	1	1976
41782	30	12	2	32	1	1977
41782	30	13	2	32	1	1978
41782	22	15	2	32	1	1980
41783	30	15	2	27	5	1976
41783	29	16	2	27	5	1977
41783	22	17	2	27	5	1978
41783	27	19	2	27	5	1980
41792	30	15	2	34	5	1976
41792	34	16	2	34	5	1977
41792	32	17	2	34	5	1978
41792	27	19	2	34	5	1980
41793	29	16	2	34	6	1976
41793	29	17	2	34	6	1977
41793	28	18	2	34	6	1978
41793	31	20	2	34	6	1980
42032	34	15	2	28	5	1976
42032	29	16	2	28	5	1977
42032	29	17	2	28	5	1978
42032	26	19	2	28	5	1980
42093	36	14	2	35	4	1976
42093	32	15	2	35	4	1977
42093	32	16	2	35	4	1978
42094	26	16	2	35	6	1976
42094	15	17	2	35	6	1977
42094	30	18	2	35	6	1978
42094	33	20	2	35	6	1980
42472	36	12	2	35	2	1976
42472	36	13	2	35	2	1977
42472	36	14	2	35	2	1978
42472	32	16	2	35	2	1980
42842	25	16	1	35	6	1976
42842	24	17	1	35	6	1977
42842	24	18	1	35	6	1978
42842	18	20	1	35	6	1980
42843	34	14	2	35	4	1976
42843	27	15	2	35	4	1977
42843	31	16	2	35	4	1978
42843	29	18	2	35	4	1980
42844	20	17	1	35	7	1976
42844	30	18	1	35	7	1977
42844	25	19	1	35	7	1978
42844	25	21	1	35	7	1980
42862	34	13	1	35	3	1976
42862	28	14	1	35	3	1977
42862	22	15	1	35	3	1978
42862	30	17	1	35	3	1980
42863	19	13	1	35	3	1976
42863	36	14	1	35	3	1977
42863	34	15	1	35	3	1978
42863	33	17	1	35	3	1980
42864	32	16	1	35	6	1976
42864	18	17	1	35	6	1977
42864	31	18	1	35	6	1978
42865	35	17	1	35	7	1976
42865	30	18	1	35	7	1977
42865	31	19	1	35	7	1978
42865	34	21	1	35	7	1980
43162	33	15	1	29	5	1976
43162	24	16	1	29	5	1977
43163	36	12	2	33	2	1976
43163	27	13	2	33	2	1977
43163	27	14	2	33	2	1978
43163	25	16	2	33	2	1980
43222	26	17	2	33	7	1976
43222	27	18	2	33	7	1977
43222	27	19	2	33	7	1978
43222	29	21	2	33	7	1980
43223	22	15	1	33	5	1976
43223	18	16	1	33	5	1977
43223	23	17	1	33	5	1978
43223	21	19	1	33	5	1980
43262	36	13	2	33	3	1976
43262	29	14	2	33	3	1977
43262	27	15	2	33	3	1978
43262	27	17	2	33	3	1980
43272	30	17	1	32	7	1976
43272	33	18	1	32	7	1977
43272	30	19	1	32	7	1978
43272	31	21	1	32	7	1980
43273	23	14	1	32	4	1976
43273	27	15	1	32	4	1977
43273	23	16	1	32	4	1978
43274	35	14	1	32	4	1976
43274	31	15	1	32	4	1977
43274	31	16	1	32	4	1978
43432	35	15	1	33	5	1976
43432	34	16	1	33	5	1977
43432	34	17	1	33	5	1978
43432	32	19	1	33	5	1980
43433	25	17	2	32	7	1976
43433	26	19	2	32	7	1978
43433	34	21	2	32	7	1980
43492	27	12	2	35	2	1976
43492	33	13	2	35	2	1977
43492	34	14	2	35	2	1978
43492	33	16	2	35	2	1980
43493	26	13	2	35	3	1976
43493	34	14	2	35	3	1977
43493	27	15	2	35	3	1978
43493	27	17	2	35	3	1980
43494	26	14	1	35	4	1976
43494	36	15	1	35	4	1977
43494	34	16	1	35	4	1978
43494	25	18	1	35	4	1980
43712	35	11	1	35	1	1976
43712	33	12	1	35	1	1977
43712	27	13	1	35	1	1978
43712	28	15	1	35	1	1980
43772	36	11	1	34	1	1976
43772	33	12	1	34	1	1977
43772	36	13	1	34	1	1978
43772	31	15	1	34	1	1980
43773	35	13	2	35	3	1976
43773	35	14	2	35	3	1977
43773	35	15	2	35	3	1978
43773	32	17	2	35	3	1980
43774	28	14	1	35	4	1976
43774	23	15	1	35	4	1977
